Implementation smell,Namespace,Class,File,Method,Description
Complex Method,LeanIX.Api.Common,ApiClient,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\Common\ApiClient.cs,invokeAPI,Cyclomatic complexity of the method is 17
Long Parameter List,LeanIX.Api.Common,ApiClient,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\Common\ApiClient.cs,invokeAPI,The method has 6 parameters.
Long Statement,LeanIX.Api,BusinessCapabilitiesApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\BusinessCapabilitiesApi.cs,getBusinessCapabilities,The length of the statement  "		paramStr = (relations != null && relations is DateTime) ? ((DateTime)(object)relations).ToString ("u") : Convert.ToString (relations); " is 134.
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,deleteFactSheetHasPredecessor,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "DELETE"' queryParams' null' headerParams);  	if (response != null) {  		return;  	}  	else {  		return;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,deleteFactSheetHasPredecessor,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasSuccessors,The following statement contains a magic number: if (ID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasSuccessors,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasSuccessors,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "GET"' queryParams' null' headerParams);  	if (response != null) {  		return (List<FactSheetHasSuccessor>)ApiClient.deserialize (response' typeof(List<FactSheetHasSuccessor>));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasSuccessors,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return null;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,createFactSheetHasSuccessor,The following statement contains a magic number: if (ID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,createFactSheetHasSuccessor,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,createFactSheetHasSuccessor,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "POST"' queryParams' body' headerParams);  	if (response != null) {  		return (FactSheetHasSuccessor)ApiClient.deserialize (response' typeof(FactSheetHasSuccessor));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,createFactSheetHasSuccessor,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return null;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasSuccessor,The following statement contains a magic number: if (ID == null || relationID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasSuccessor,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasSuccessor,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "GET"' queryParams' null' headerParams);  	if (response != null) {  		return (FactSheetHasSuccessor)ApiClient.deserialize (response' typeof(FactSheetHasSuccessor));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasSuccessor,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return null;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,updateFactSheetHasSuccessor,The following statement contains a magic number: if (ID == null || relationID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,updateFactSheetHasSuccessor,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,updateFactSheetHasSuccessor,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "PUT"' queryParams' body' headerParams);  	if (response != null) {  		return (FactSheetHasSuccessor)ApiClient.deserialize (response' typeof(FactSheetHasSuccessor));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,updateFactSheetHasSuccessor,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return null;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,deleteFactSheetHasSuccessor,The following statement contains a magic number: if (ID == null || relationID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,deleteFactSheetHasSuccessor,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,deleteFactSheetHasSuccessor,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "DELETE"' queryParams' null' headerParams);  	if (response != null) {  		return;  	}  	else {  		return;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,deleteFactSheetHasSuccessor,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasRequiresAll,The following statement contains a magic number: if (ID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasRequiresAll,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasRequiresAll,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "GET"' queryParams' null' headerParams);  	if (response != null) {  		return (List<FactSheetHasRequires>)ApiClient.deserialize (response' typeof(List<FactSheetHasRequires>));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasRequiresAll,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return null;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,createFactSheetHasRequires,The following statement contains a magic number: if (ID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,createFactSheetHasRequires,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,createFactSheetHasRequires,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "POST"' queryParams' body' headerParams);  	if (response != null) {  		return (FactSheetHasRequires)ApiClient.deserialize (response' typeof(FactSheetHasRequires));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,createFactSheetHasRequires,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return null;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasRequires,The following statement contains a magic number: if (ID == null || relationID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasRequires,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasRequires,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "GET"' queryParams' null' headerParams);  	if (response != null) {  		return (FactSheetHasRequires)ApiClient.deserialize (response' typeof(FactSheetHasRequires));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasRequires,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return null;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,updateFactSheetHasRequires,The following statement contains a magic number: if (ID == null || relationID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,updateFactSheetHasRequires,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,updateFactSheetHasRequires,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "PUT"' queryParams' body' headerParams);  	if (response != null) {  		return (FactSheetHasRequires)ApiClient.deserialize (response' typeof(FactSheetHasRequires));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,updateFactSheetHasRequires,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return null;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,deleteFactSheetHasRequires,The following statement contains a magic number: if (ID == null || relationID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,deleteFactSheetHasRequires,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,deleteFactSheetHasRequires,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "DELETE"' queryParams' null' headerParams);  	if (response != null) {  		return;  	}  	else {  		return;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,deleteFactSheetHasRequires,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasRequiredByAll,The following statement contains a magic number: if (ID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasRequiredByAll,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasRequiredByAll,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "GET"' queryParams' null' headerParams);  	if (response != null) {  		return (List<FactSheetHasRequiredby>)ApiClient.deserialize (response' typeof(List<FactSheetHasRequiredby>));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasRequiredByAll,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return null;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,createFactSheetHasRequiredby,The following statement contains a magic number: if (ID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,createFactSheetHasRequiredby,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,createFactSheetHasRequiredby,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "POST"' queryParams' body' headerParams);  	if (response != null) {  		return (FactSheetHasRequiredby)ApiClient.deserialize (response' typeof(FactSheetHasRequiredby));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,createFactSheetHasRequiredby,The following statement contains a magic number: if (ex.ErrorCode == 404) {  	return null;  }  else {  	throw ex;  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasRequiredby,The following statement contains a magic number: if (ID == null || relationID == null) {  	throw new ApiException (400' "missing required params");  }  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasRequiredby,The following statement contains a magic number: throw new ApiException (400' "missing required params");  
Magic Number,LeanIX.Api,ProjectsApi,C:\repos\leanix_leanix-sdk-csharp\src\LeanIX\Api\ProjectsApi.cs,getFactSheetHasRequiredby,The following statement contains a magic number: try {  	var response = apiClient.invokeAPI (path' "GET"' queryParams' null' headerParams);  	if (response != null) {  		return (FactSheetHasRequiredby)ApiClient.deserialize (response' typeof(FactSheetHasRequiredby));  	}  	else {  		return null;  	}  }  catch (ApiException ex) {  	if (ex.ErrorCode == 404) {  		return null;  	}  	else {  		throw ex;  	}  }  
